Student_ID,Gender,Branch,CGPA,SSC_Marks,HSC_Marks,Internships,Projects,Certifications,Backlogs,Aptitude_Score,Technical_Skill,Coding_Skill,Communication_Skill,Soft_Skill,Extracurricular_Score,Leadership_Score,Placement_Training,Workshops_Attended,Mock_Interview_Score,LinkedIn_GitHub_Activity,Employability_Score,Placed,Package_LPA
STU00898,Male,ECE,6.01,59.14,95.48,0,1,4,0,34.73,6.69,6.38,6.3,5.52,6.56,3.19,No,1,5.64,6.85,41.58,0,0.0
STU00899,Male,CIVIL,5.43,77.24,66.64,2,5,3,0,77.66,3.25,1.16,4.03,4.99,6.99,0.0,Yes,3,2.68,5.23,46.08,0,0.0
STU00900,Male,ECE,7.86,84.75,72.13,3,3,3,2,61.77,7.06,4.63,8.71,7.25,3.88,6.32,No,0,6.53,2.75,53.71,0,0.0
STU00901,Male,MECH,9.14,69.6,70.69,0,3,5,2,47.15,6.43,7.76,1.91,4.35,4.49,6.01,Yes,4,3.89,7.75,38.72,0,0.0
STU00902,Female,EEE,7.83,72.1,68.58,0,4,1,2,56.48,3.07,4.12,6.75,4.55,6.48,4.12,Yes,1,6.9,8.98,39.72,0,0.0
STU00903,Male,CSE,5.0,69.69,83.73,2,4,4,0,85.83,6.52,8.68,6.03,7.09,7.42,6.62,Yes,0,1.88,7.14,71.14,1,10.34
STU00904,Male,CSE,10.0,80.58,80.43,3,3,4,3,35.56,10.0,9.18,3.11,3.94,3.8,3.32,No,0,7.13,5.79,56.93,0,0.0
STU00905,Male,MECH,8.76,82.63,75.8,4,2,4,0,42.63,5.26,5.99,4.27,3.88,5.64,1.27,No,3,3.16,6.74,46.39,0,0.0
STU00906,Female,ECE,8.95,68.32,63.55,1,6,2,3,45.64,5.65,6.04,9.08,6.61,3.48,5.09,No,2,9.16,2.54,43.69,1,6.41
STU00907,Male,MECH,9.28,81.01,69.32,1,3,0,0,58.58,4.93,3.56,3.1,4.84,6.94,4.13,Yes,1,5.74,6.11,39.18,0,0.0
STU00908,Female,ECE,9.06,77.04,64.16,3,1,2,0,70.5,6.81,6.0,8.41,7.04,4.21,7.58,No,1,7.37,6.48,68.43,1,10.48
STU00909,Male,CIVIL,5.1,78.34,79.2,0,1,0,0,61.2,5.3,4.74,6.74,4.92,5.0,10.0,Yes,3,3.55,3.61,26.54,0,0.0
STU00910,Male,ECE,7.29,81.11,75.6,0,0,2,0,82.88,7.26,8.47,6.21,6.35,1.78,3.73,Yes,3,3.48,3.43,46.77,0,0.0
STU00911,Male,IT,7.16,82.43,75.46,2,3,3,1,59.01,6.4,5.88,7.52,6.67,5.99,5.35,Yes,1,5.47,3.45,63.77,1,10.1
STU00912,Male,CSE,6.38,74.71,83.1,1,2,0,0,77.98,5.63,4.37,3.61,5.36,7.17,4.09,No,1,7.88,2.8,45.03,0,0.0
STU00913,Male,CSE,7.36,85.03,70.95,3,3,0,0,69.12,5.66,5.57,5.56,5.65,3.78,3.06,No,0,6.9,2.51,60.29,0,0.0
STU00914,Male,IT,8.32,88.27,57.4,1,4,1,1,51.29,2.3,4.52,7.18,7.1,4.42,2.95,No,2,6.9,2.23,47.59,0,0.0
STU00915,Male,CSE,8.95,71.4,80.42,1,2,3,1,53.53,4.35,2.5,7.57,5.47,8.18,3.01,No,0,3.63,3.37,52.33,0,0.0
STU00916,Male,EEE,4.53,76.45,79.86,1,4,3,0,71.16,6.59,7.2,7.23,7.54,7.16,4.89,Yes,1,6.14,4.88,51.19,0,0.0
STU00917,Female,IT,6.86,90.44,78.61,1,2,1,2,68.11,5.11,6.27,4.42,5.42,5.59,4.99,Yes,4,4.57,3.67,40.96,0,0.0
STU00918,Male,CSE,7.73,69.59,73.25,0,2,4,2,92.59,5.22,2.95,7.59,7.54,8.01,8.24,No,1,8.17,4.25,52.95,0,0.0
STU00919,Male,ECE,6.89,90.91,61.45,0,2,2,1,81.49,6.38,6.42,6.95,6.63,3.76,4.09,Yes,1,8.31,6.1,45.09,0,0.0
STU00920,Male,CSE,6.32,62.96,78.23,2,4,0,0,62.93,7.79,6.28,4.88,5.14,4.97,4.88,No,0,5.46,6.55,53.09,0,0.0
STU00921,Male,CSE,6.84,76.92,91.05,2,5,4,2,66.85,2.52,2.22,8.18,10.0,2.85,5.93,No,1,3.06,6.44,50.22,1,8.53
STU00922,Male,IT,7.3,75.53,54.97,2,2,3,0,67.23,6.03,6.1,8.37,6.53,3.09,6.22,Yes,0,2.66,7.65,61.35,1,9.33
STU00923,Female,CSE,5.07,66.65,82.07,2,3,0,3,39.11,5.91,6.32,4.59,7.03,4.31,4.5,Yes,3,5.59,4.35,39.0,0,0.0
STU00924,Male,EEE,7.61,73.27,61.88,1,5,2,0,72.99,6.08,5.83,5.72,5.62,4.9,3.7,No,0,5.31,4.95,48.86,1,6.26
STU00925,Male,CIVIL,6.14,63.94,58.1,0,3,1,0,53.21,4.42,3.57,6.22,5.54,5.66,4.16,No,2,5.8,7.96,34.7,0,0.0
STU00926,Male,EEE,7.71,76.33,80.71,0,3,0,1,62.06,7.57,6.55,6.66,6.12,6.09,4.87,Yes,0,4.03,7.52,39.35,0,0.0
STU00927,Male,CSE,7.91,85.46,83.43,1,5,1,0,89.54,8.58,8.73,5.32,6.76,3.97,5.5,Yes,2,7.93,3.08,75.34,1,10.57
STU00928,Female,ECE,6.48,62.35,84.52,2,3,2,0,43.89,9.49,9.53,5.57,5.34,6.23,6.13,No,2,2.53,8.19,61.93,0,0.0
STU00929,Male,IT,6.83,66.67,58.65,0,3,3,0,70.87,4.42,4.63,5.88,6.34,3.62,5.2,No,2,5.64,5.79,58.21,1,10.98
STU00930,Female,IT,7.36,84.77,51.29,2,2,0,0,66.79,7.52,8.11,7.72,8.39,4.21,8.78,Yes,4,8.88,3.23,62.18,0,0.0
STU00931,Male,EEE,7.25,100.0,68.56,0,3,0,0,80.84,6.27,5.14,7.63,6.96,7.6,2.48,No,4,6.16,6.78,42.89,0,0.0
STU00932,Female,CSE,5.94,87.91,62.28,0,2,5,1,55.73,6.56,6.41,5.12,7.23,0.15,3.1,Yes,1,9.56,10.0,46.4,0,0.0
STU00933,Female,ECE,8.6,86.18,72.43,2,3,2,0,28.02,7.26,9.61,4.08,4.97,7.44,5.07,Yes,0,5.8,4.8,57.14,1,8.01
STU00934,Male,EEE,5.95,72.98,67.51,1,0,2,1,59.42,4.84,2.73,4.65,3.75,7.13,7.94,Yes,2,4.82,0.54,33.43,0,0.0
STU00935,Male,ECE,8.37,83.89,75.82,3,0,2,0,66.92,6.13,5.04,5.28,6.85,5.22,9.56,Yes,0,2.71,2.22,53.83,0,0.0
STU00936,Male,ECE,7.55,66.5,72.46,1,4,4,1,65.12,5.19,4.26,4.34,5.65,4.05,7.63,No,0,8.36,9.74,44.86,0,0.0
STU00937,Male,EEE,6.83,93.01,69.34,3,1,3,1,97.62,5.17,5.65,4.55,5.95,7.48,10.0,No,2,4.65,6.25,47.83,0,0.0
STU00938,Male,EEE,7.33,89.65,78.0,1,0,3,3,72.75,8.98,7.73,7.48,6.65,8.01,8.58,No,2,5.85,7.3,42.15,0,0.0
STU00939,Male,CSE,7.0,67.06,82.89,2,6,5,4,51.84,3.3,2.66,4.84,6.24,5.84,8.04,No,0,10.0,5.82,45.9,0,0.0
STU00940,Male,CSE,7.96,82.07,82.28,0,3,1,0,29.79,6.47,6.38,4.65,4.88,5.74,1.71,Yes,0,4.41,4.39,49.4,1,7.96
STU00941,Male,CSE,6.99,72.61,88.03,0,2,2,0,37.95,8.93,9.97,8.63,7.63,0.89,8.38,No,0,3.95,8.17,59.63,1,10.58
STU00942,Male,EEE,6.71,85.69,72.95,0,2,1,2,54.68,7.1,7.2,6.86,6.17,4.7,3.38,No,2,6.78,2.65,35.1,0,0.0
STU00943,Female,ECE,7.46,88.43,90.69,1,2,2,0,39.46,7.08,7.05,5.29,6.55,5.81,5.75,Yes,0,7.58,4.72,57.53,1,7.91
STU00944,Male,CSE,6.0,82.35,67.76,2,1,3,0,85.1,5.22,6.79,7.06,6.68,6.96,7.7,Yes,1,7.66,4.38,72.55,1,10.37
STU00945,Female,IT,6.84,81.96,73.57,1,2,2,2,57.56,7.62,7.1,4.99,5.5,7.38,4.49,Yes,2,5.21,4.84,53.4,0,0.0
STU00946,Female,ECE,7.43,72.0,81.25,2,3,3,0,65.51,4.13,8.09,3.74,3.29,0.94,10.0,No,2,9.32,5.58,46.12,0,0.0
STU00947,Female,ECE,6.29,59.42,82.23,0,0,2,0,57.54,7.31,7.13,4.86,5.25,5.46,0.76,Yes,1,6.69,1.41,46.02,0,0.0
STU00948,Female,CSE,6.75,74.83,69.49,0,1,2,1,46.3,5.7,5.96,4.53,5.31,6.27,4.83,Yes,1,6.63,2.79,47.88,1,8.47
STU00949,Female,ECE,6.7,72.65,56.83,1,4,3,1,53.67,7.21,6.49,4.52,6.19,5.15,6.14,Yes,1,6.24,3.65,49.22,0,0.0
STU00950,Female,CSE,8.42,83.27,79.0,4,5,3,1,53.68,8.89,8.24,7.59,7.91,4.97,8.09,Yes,1,4.22,1.68,77.81,1,11.11
STU00951,Male,ECE,5.18,75.34,47.66,3,0,3,2,51.46,4.93,4.98,4.37,5.18,10.0,9.06,No,2,3.74,3.16,39.01,0,0.0
STU00952,Male,ECE,6.62,84.82,88.9,4,3,1,0,71.99,4.55,3.44,7.29,6.53,6.0,2.18,Yes,2,3.86,4.53,57.06,0,0.0
STU00953,Female,IT,5.89,78.54,75.71,2,3,3,0,59.35,8.28,10.0,4.37,5.66,4.55,1.34,Yes,2,3.6,4.05,62.21,1,9.38
STU00954,Female,IT,8.22,76.0,75.27,3,5,5,1,82.29,6.41,8.21,4.87,4.39,1.65,7.76,Yes,3,6.04,7.46,73.52,1,9.76
STU00955,Male,IT,5.16,82.04,61.0,1,0,5,0,82.38,6.07,5.55,6.78,6.76,3.82,5.94,No,2,7.18,5.4,48.72,1,8.1
STU00956,Male,ECE,8.23,74.15,79.98,3,3,2,0,57.69,7.27,6.58,6.15,5.29,3.74,5.6,Yes,1,3.97,6.78,64.4,0,0.0
STU00957,Female,CSE,5.3,86.32,81.02,0,2,0,0,59.66,6.03,4.95,7.27,6.34,3.65,4.23,Yes,0,5.94,5.19,48.13,0,0.0
STU00958,Male,ECE,6.09,80.61,90.03,1,1,0,2,26.79,5.29,5.54,6.06,4.68,6.87,2.06,Yes,0,5.87,3.95,38.73,0,0.0
STU00959,Male,EEE,7.07,77.7,78.65,0,6,0,0,62.66,2.47,0.61,6.79,7.65,6.27,3.42,Yes,3,2.9,6.48,41.91,0,0.0
STU00960,Male,CSE,7.33,65.67,74.19,4,0,4,0,66.35,5.84,3.53,8.81,6.53,5.66,5.71,No,0,4.1,9.94,62.24,1,10.34
STU00961,Male,CSE,5.57,68.63,76.14,1,3,2,0,49.18,6.06,8.6,7.89,6.54,3.96,8.31,No,4,2.84,5.44,55.27,0,0.0
STU00962,Female,CIVIL,6.82,79.48,68.16,4,3,0,0,48.31,3.84,6.32,6.52,7.01,5.96,7.31,No,0,5.64,6.35,37.89,0,0.0
STU00963,Male,CSE,8.15,76.85,71.67,1,4,2,3,52.18,6.49,8.16,5.77,4.72,7.41,6.09,No,2,4.83,5.05,48.45,0,0.0
STU00964,Male,ECE,6.55,70.89,100.0,0,6,0,3,64.38,2.46,4.37,5.41,6.06,1.85,3.34,No,3,2.81,1.31,28.24,0,0.0
STU00965,Male,CIVIL,6.65,89.65,89.22,4,6,3,1,36.87,8.8,9.26,6.12,6.98,7.04,9.94,No,3,3.39,3.66,43.35,0,0.0
STU00966,Female,MECH,6.96,75.83,77.54,3,3,0,1,76.38,6.29,3.72,5.6,5.39,5.82,5.09,Yes,1,1.99,5.15,47.9,1,7.21
STU00967,Male,CSE,8.03,84.7,74.65,1,3,0,0,73.32,5.91,6.96,5.65,6.05,3.48,7.29,Yes,0,6.02,9.56,68.73,1,10.42
STU00968,Female,CIVIL,7.91,80.63,73.41,2,2,3,0,68.15,4.92,5.58,7.54,8.14,2.61,4.69,No,3,7.98,8.4,44.37,0,0.0
STU00969,Male,IT,8.5,87.13,85.46,3,6,1,0,27.6,4.49,6.58,6.18,6.06,6.71,6.25,Yes,1,2.96,5.92,64.98,1,10.06
STU00970,Female,IT,5.76,93.21,68.04,0,3,3,0,65.55,7.22,7.2,5.97,6.24,6.34,7.77,No,1,6.79,6.69,58.91,1,9.49
STU00971,Male,CSE,7.2,84.92,89.89,0,2,3,4,88.54,5.43,4.01,5.83,5.64,7.1,0.15,Yes,0,7.64,2.44,40.37,0,0.0
STU00972,Male,EEE,7.06,84.8,100.0,0,2,2,1,63.24,5.14,4.86,5.84,4.72,7.64,0.58,No,1,3.97,4.77,36.41,0,0.0
STU00973,Male,CSE,5.07,83.96,55.36,0,1,3,2,57.89,4.8,2.9,7.07,7.61,4.04,3.23,No,0,7.71,2.15,29.01,0,0.0
STU00974,Female,CSE,9.77,81.68,63.06,3,3,3,2,69.49,4.67,4.85,7.53,6.57,5.05,3.97,Yes,0,4.99,4.26,60.76,1,10.72
STU00975,Male,CSE,7.81,76.83,67.66,0,4,1,3,10.23,4.69,5.55,7.8,7.41,5.85,7.87,Yes,3,4.91,2.97,34.66,0,0.0
STU00976,Male,CSE,8.39,66.25,78.58,2,3,0,0,75.08,2.54,3.27,5.89,4.74,3.12,8.44,No,2,7.23,1.88,55.88,0,0.0
STU00977,Female,IT,8.41,81.48,78.12,2,1,0,2,35.18,4.82,2.42,8.85,7.24,10.0,6.77,Yes,1,6.31,6.2,45.37,0,0.0
STU00978,Female,IT,7.84,76.96,75.36,2,0,3,1,79.5,3.8,3.07,5.96,6.63,4.95,5.18,Yes,3,8.15,1.31,51.51,1,8.02
STU00979,Female,ECE,8.54,62.78,71.16,1,2,3,0,60.71,4.73,3.75,7.59,5.5,0.94,4.2,Yes,1,6.53,7.01,54.35,0,0.0
STU00980,Male,ECE,8.42,84.9,84.04,0,2,1,1,89.54,6.66,6.08,6.87,7.36,5.68,3.38,No,0,2.28,4.02,49.36,0,0.0
STU00981,Male,CSE,7.5,72.19,43.16,1,4,2,0,83.47,5.66,6.86,6.29,5.51,2.6,6.9,No,2,3.76,9.23,56.32,0,0.0
STU00982,Male,CSE,7.98,75.21,89.49,1,3,3,0,30.69,8.55,8.7,8.6,6.71,4.06,7.28,Yes,0,4.97,2.15,68.05,1,9.83
STU00983,Female,ECE,6.93,88.77,90.59,1,3,2,1,79.93,9.19,8.69,5.35,5.93,5.1,5.7,Yes,0,8.31,5.4,54.21,0,0.0
STU00984,Female,IT,8.64,83.36,72.6,1,2,2,0,52.78,2.29,1.25,7.32,7.85,2.97,6.34,Yes,0,4.94,3.81,52.14,1,8.5
STU00985,Female,CSE,7.58,70.23,83.21,0,2,0,0,66.78,6.11,6.21,6.64,7.74,5.21,7.21,Yes,3,5.29,4.86,54.95,1,8.57
STU00986,Female,CSE,8.74,82.27,65.93,1,3,0,0,77.51,4.24,4.16,6.02,5.16,7.15,6.14,Yes,1,3.31,3.95,59.99,1,9.33
STU00987,Female,EEE,7.25,64.01,52.12,1,6,3,3,34.47,5.62,5.18,9.62,7.15,7.54,5.0,No,0,5.39,7.71,42.77,0,0.0
STU00988,Female,MECH,6.94,68.94,75.44,0,2,0,2,46.31,6.97,3.9,3.05,7.06,4.04,8.23,No,0,5.38,5.19,23.02,0,0.0
STU00989,Male,IT,6.66,70.14,66.2,2,2,0,0,29.45,5.99,7.39,6.21,6.54,3.64,3.64,No,1,8.07,6.34,50.73,0,0.0
STU00990,Female,ECE,8.74,75.37,62.73,1,2,0,0,54.79,4.08,3.89,6.55,4.9,3.82,3.73,No,1,4.41,4.02,41.2,0,0.0
STU00991,Female,CSE,9.74,77.25,81.8,0,2,2,0,27.05,7.86,8.28,5.81,5.4,7.95,9.56,Yes,2,5.74,7.16,59.89,1,10.04
STU00992,Female,CSE,5.38,90.23,88.91,1,1,4,0,58.09,3.95,3.25,5.89,6.15,7.41,5.68,Yes,3,8.65,2.72,55.57,1,8.63
STU00993,Female,CSE,6.79,66.55,69.53,3,3,1,1,71.81,3.74,2.17,4.67,6.22,6.73,3.8,No,1,8.93,5.6,43.8,1,8.32
STU00994,Female,CSE,7.58,85.05,71.24,0,5,1,1,76.32,6.79,6.06,3.32,4.95,9.74,4.88,Yes,2,2.81,5.51,53.34,0,0.0
STU00995,Female,IT,8.36,71.37,73.26,2,2,3,0,64.2,8.17,10.0,6.34,5.92,5.65,4.79,Yes,2,2.52,2.32,63.39,1,10.36
STU00996,Male,MECH,6.99,74.52,69.37,0,1,3,1,69.7,5.98,6.63,7.53,7.23,4.03,5.93,No,2,1.68,7.05,39.92,0,0.0
STU00997,Female,IT,6.06,66.66,72.61,4,2,2,1,43.94,7.75,7.39,4.26,4.08,3.5,5.76,No,2,2.82,5.0,49.83,0,0.0
STU00998,Female,ECE,7.64,80.16,85.0,1,6,2,0,58.98,6.47,6.77,4.89,5.25,3.79,8.04,No,0,1.5,2.81,52.81,1,7.67
STU00999,Female,CSE,9.14,65.25,76.67,1,2,5,2,71.58,6.58,7.12,6.65,6.27,4.04,6.14,Yes,1,8.25,2.39,56.71,1,10.0
STU01000,Female,EEE,7.25,75.9,85.57,1,0,5,0,49.26,8.52,8.39,7.22,6.14,7.36,6.7,No,1,2.57,4.31,52.99,0,0.0
STU01001,Female,CSE,6.08,69.84,70.38,1,5,0,0,79.98,6.16,6.4,7.57,7.42,0.44,4.66,Yes,2,7.55,4.3,63.06,1,9.19
STU01002,Male,CSE,7.23,86.82,79.3,1,0,0,0,43.14,5.27,4.52,2.55,3.66,6.05,6.93,No,1,5.36,2.98,38.18,0,0.0
STU01003,Male,IT,7.75,70.28,70.49,0,4,1,1,100.0,9.11,9.28,3.4,4.66,4.65,2.2,Yes,0,6.02,4.53,58.54,0,0.0
STU01004,Male,IT,8.61,91.25,81.4,3,3,5,0,37.91,6.7,6.64,8.6,6.73,5.13,6.38,Yes,0,6.07,6.29,74.51,1,11.22
STU01005,Female,IT,7.86,78.33,97.23,1,6,1,0,58.11,7.58,7.07,2.43,4.19,3.1,5.29,Yes,0,8.29,6.77,66.01,1,9.8
STU01006,Male,CSE,5.62,75.44,85.16,1,3,1,0,38.04,6.28,5.59,5.18,6.48,8.12,4.07,Yes,0,9.49,5.04,57.33,1,9.8
STU01007,Male,IT,7.76,81.55,69.42,0,1,1,0,57.06,5.87,6.29,5.23,5.23,4.51,3.95,No,0,5.51,5.3,38.37,0,0.0
STU01008,Male,IT,7.92,80.94,73.22,0,2,1,0,53.08,5.1,4.14,9.01,8.07,7.6,5.6,No,2,3.1,8.44,51.89,0,0.0
STU01009,Male,EEE,5.52,82.25,74.22,2,4,4,1,84.37,6.11,6.04,8.65,8.58,5.19,5.52,Yes,1,4.89,8.68,52.19,0,0.0
STU01010,Male,MECH,9.53,87.98,82.46,1,2,0,2,41.38,3.51,3.49,2.61,5.11,7.14,8.56,No,0,3.58,7.59,31.02,0,0.0
STU01011,Male,EEE,8.03,62.93,72.65,2,4,0,0,45.28,6.18,5.86,6.32,6.33,4.09,2.32,No,0,1.81,7.91,50.23,0,0.0
STU01012,Male,ECE,7.6,68.35,64.69,1,1,3,0,57.13,4.75,4.67,4.45,6.46,3.96,3.74,Yes,0,1.2,4.3,49.54,0,0.0
STU01013,Female,CSE,6.39,87.91,87.78,1,3,2,0,80.62,5.35,7.79,8.08,6.89,7.43,2.29,Yes,2,2.46,6.8,66.83,1,10.49
STU01014,Male,IT,7.98,73.73,54.95,1,1,1,0,46.03,3.05,2.18,6.25,5.59,6.27,5.69,Yes,1,5.0,7.47,44.08,0,0.0
STU01015,Female,CSE,6.31,91.78,97.09,1,3,5,0,36.44,3.86,4.02,1.43,3.24,8.6,7.16,No,0,4.58,7.15,44.56,0,0.0
STU01016,Male,IT,6.68,73.35,91.79,3,6,0,0,53.89,6.46,8.37,4.39,4.69,4.31,1.32,Yes,4,5.03,7.68,68.35,1,11.06
STU01017,Male,IT,7.93,99.28,46.39,1,2,2,2,39.76,8.51,9.5,9.09,8.47,4.61,5.15,No,0,3.94,4.47,52.9,0,0.0
STU01018,Male,EEE,7.11,69.4,65.74,1,4,2,0,15.72,5.32,5.0,5.39,6.66,6.41,10.0,No,3,6.46,4.38,39.6,0,0.0
STU01019,Female,CIVIL,5.94,83.18,60.25,3,1,3,1,56.77,5.54,4.76,6.74,5.51,5.12,4.98,No,1,4.0,3.33,34.88,0,0.0
STU01020,Male,ECE,5.42,80.64,79.63,0,3,4,0,50.48,6.55,7.2,3.72,4.03,0.47,5.5,Yes,0,8.89,7.33,46.48,0,0.0
STU01021,Male,IT,8.82,70.78,75.73,2,1,2,0,14.76,8.21,6.58,6.33,5.86,7.6,2.32,Yes,2,5.9,5.16,57.91,1,9.7
STU01022,Female,ECE,8.1,79.68,69.8,1,4,3,0,59.85,5.58,4.63,8.13,6.4,6.39,5.5,Yes,1,6.9,4.86,59.67,1,8.67
STU01023,Male,EEE,6.03,92.74,79.36,0,4,0,0,73.21,7.67,8.05,8.51,7.1,4.58,8.05,Yes,2,4.15,6.86,48.59,1,7.73
STU01024,Female,IT,6.67,70.79,86.51,2,5,0,2,42.27,7.14,6.17,6.12,4.84,7.23,4.67,Yes,4,6.45,4.89,55.45,1,9.51
STU01025,Male,ECE,8.19,63.26,100.0,0,3,3,0,83.44,6.79,8.59,5.39,6.15,2.66,4.09,No,2,4.14,3.99,59.06,0,0.0
STU01026,Female,CIVIL,8.48,75.62,100.0,1,6,4,0,75.36,5.06,4.4,7.56,7.49,8.12,1.86,No,2,5.27,6.21,45.95,0,0.0
STU01027,Male,MECH,9.04,88.71,66.37,3,3,2,0,16.17,5.53,5.65,5.27,6.67,5.83,3.07,Yes,2,7.81,7.28,52.75,0,0.0
STU01028,Female,CSE,7.03,61.96,70.89,0,3,1,0,30.89,4.66,3.98,2.99,5.35,8.92,5.07,Yes,0,6.81,3.67,45.92,0,0.0
STU01029,Female,IT,6.62,70.7,75.88,1,4,2,4,86.67,4.23,7.14,8.52,7.41,8.98,7.67,No,2,8.22,2.82,51.3,0,0.0
STU01030,Male,EEE,6.95,76.53,65.57,1,2,1,1,88.58,3.51,4.36,7.49,7.6,1.16,7.35,No,1,5.24,7.21,32.72,0,0.0
STU01031,Female,IT,7.4,83.21,77.98,1,5,1,0,41.11,7.09,10.0,4.47,5.37,7.94,2.21,Yes,1,7.27,8.05,62.4,1,9.31
STU01032,Male,CSE,7.72,72.39,86.28,4,1,2,0,58.48,8.24,10.0,7.21,6.13,5.57,4.78,Yes,0,3.76,7.24,74.33,1,10.9
STU01033,Male,EEE,8.89,64.41,69.34,0,2,3,2,86.09,4.86,4.23,5.46,5.56,1.34,4.6,Yes,2,4.45,2.28,41.19,0,0.0
STU01034,Female,ECE,8.52,63.49,80.67,0,4,3,1,64.72,4.65,4.16,8.2,7.4,2.62,8.75,No,2,7.58,2.86,48.38,0,0.0
STU01035,Male,ECE,8.77,89.66,80.92,1,2,2,3,36.24,9.45,8.15,4.15,4.54,3.95,6.16,Yes,1,7.1,0.95,37.34,0,0.0
STU01036,Female,MECH,5.42,80.05,86.78,2,3,3,1,63.71,5.78,6.6,7.14,6.08,3.69,5.16,Yes,1,2.1,3.67,40.23,0,0.0
STU01037,Male,MECH,6.65,78.72,77.72,2,4,2,2,53.01,5.08,4.26,6.72,6.06,4.25,4.01,No,0,2.96,5.7,37.67,0,0.0
STU01038,Male,ECE,6.56,67.43,77.07,1,2,1,3,58.16,6.49,7.98,5.01,5.84,2.55,7.22,No,2,7.86,4.79,34.57,0,0.0
STU01039,Male,CSE,7.36,73.79,72.59,2,5,2,0,63.23,6.78,7.58,3.62,3.95,7.94,4.87,Yes,0,5.03,6.28,64.43,0,0.0
STU01040,Female,EEE,7.23,68.29,81.21,1,3,2,3,89.24,4.44,4.16,8.01,6.27,7.77,7.33,Yes,1,6.06,3.34,40.0,0,0.0
STU01041,Male,IT,6.17,71.08,97.07,2,4,0,0,69.65,6.45,6.65,5.23,5.72,3.95,4.62,No,0,4.9,2.08,49.47,0,0.0
STU01042,Male,EEE,6.17,59.51,79.94,1,3,2,1,86.45,6.49,5.93,1.26,2.74,7.0,8.38,Yes,1,2.97,5.96,43.1,0,0.0
STU01043,Male,CSE,6.73,81.11,80.64,3,4,0,0,72.6,2.67,2.01,5.97,6.99,5.28,4.57,Yes,3,6.96,9.55,68.19,1,10.4
STU01044,Female,ECE,7.76,79.98,86.56,3,5,4,0,56.98,5.17,4.04,4.93,6.06,10.0,3.05,No,4,7.53,6.46,65.41,1,9.06
STU01045,Female,CSE,8.39,90.15,50.15,1,1,2,0,51.21,9.91,10.0,6.41,6.49,5.82,7.19,No,0,5.91,2.59,66.9,1,9.95
STU01046,Female,MECH,6.85,67.38,61.23,0,4,5,2,81.11,1.19,2.51,2.74,6.11,2.32,5.03,No,2,6.08,5.3,26.16,0,0.0
STU01047,Male,CIVIL,6.95,78.74,66.37,0,5,2,2,46.5,3.24,1.0,8.43,6.85,6.24,8.92,Yes,0,4.49,5.07,36.17,0,0.0
STU01048,Female,ECE,7.44,68.77,71.77,0,3,3,0,64.82,6.83,8.02,6.53,4.61,10.0,4.98,Yes,0,4.76,4.87,52.84,0,0.0
STU01049,Male,CIVIL,6.3,61.56,74.74,0,5,0,3,67.06,4.22,5.93,5.54,5.69,5.15,1.1,Yes,0,7.32,6.37,30.42,0,0.0
STU01050,Female,CSE,6.42,88.46,73.07,1,5,0,2,54.47,8.21,7.72,5.23,5.63,7.62,5.55,Yes,1,3.78,7.22,57.37,0,0.0
STU01051,Male,MECH,8.34,80.9,66.12,4,3,5,3,66.22,7.08,8.3,5.1,4.62,5.42,4.27,No,0,6.91,8.11,41.8,0,0.0
STU01052,Male,CIVIL,8.13,78.69,79.87,0,3,3,1,49.36,5.9,4.25,6.53,6.83,3.48,7.73,Yes,0,2.29,5.62,42.89,0,0.0
STU01053,Female,CSE,7.6,79.7,69.35,1,1,0,0,74.57,6.08,7.82,7.5,7.28,1.96,4.37,Yes,0,3.58,4.58,55.51,0,0.0
STU01054,Female,IT,7.34,99.5,76.34,0,4,2,0,60.63,5.27,3.44,5.94,6.25,5.04,4.89,No,1,6.97,4.56,60.02,1,10.23
STU01055,Female,IT,5.43,81.86,74.4,1,0,2,0,59.18,6.2,8.02,6.81,6.32,5.83,2.31,Yes,1,3.95,5.25,55.5,0,0.0
STU01056,Male,CSE,8.77,68.93,79.12,2,0,1,2,73.61,8.2,8.67,7.39,7.02,5.54,6.84,Yes,3,8.4,4.61,58.79,1,9.78
STU01057,Female,CSE,8.35,100.0,88.18,1,5,1,0,81.47,4.22,2.94,7.12,6.81,3.81,2.6,No,4,8.09,5.82,55.67,1,8.82
STU01058,Female,CSE,9.0,76.94,75.93,0,2,2,2,100.0,8.31,8.48,8.61,7.59,10.0,4.31,Yes,0,6.32,4.21,67.04,1,10.04
STU01059,Male,CSE,8.0,68.13,75.25,1,4,1,0,72.6,5.6,5.51,5.16,5.98,4.84,4.59,Yes,3,3.97,6.4,57.55,1,9.45
STU01060,Male,ECE,7.79,66.61,68.12,1,6,1,2,39.92,3.25,5.39,5.68,5.71,9.46,3.92,Yes,1,5.54,9.35,48.43,0,0.0
STU01061,Male,EEE,6.59,81.0,77.27,1,4,0,0,93.4,7.9,8.33,3.8,4.34,10.0,5.79,Yes,3,4.53,5.06,52.17,1,6.8
STU01062,Female,CSE,7.59,58.33,68.32,3,2,3,2,72.36,6.6,6.82,5.23,4.88,8.48,6.74,Yes,0,2.99,3.9,64.16,1,10.13
STU01063,Female,ECE,7.77,61.38,83.74,1,4,1,0,71.12,5.09,3.75,8.39,8.26,5.07,4.14,No,1,8.48,3.53,52.0,0,0.0
